id,title,link,description,price_numeric,original_price,discount_percent,rating,reviews_count,in_stock,scraped_at,website,category,hour,day_of_week,month,title_length,has_description,has_discount,has_rating,high_rating,website_encoded,category_encoded,deal_quality_score
89,18661024 Asus Vivobook 15 6 Fhd Ips Intel Core 5 120U 16Gb Ram 512Gb Ssd 349,https://slickdeals.net/f/18661024-asus-vivobook-15-6-fhd-ips-intel-core-5-120u-16gb-ram-512gb-ssd-349,,349.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,76,0,0,0,0,1,11,0.0
90,18673645 Dell 15 Laptop Dc15250 15 6 Fhd Ips 120Hz Core 3 100U 8Gb 2666Mhz Ddr4 Ram 512Gb Nvme Ssd W,https://slickdeals.net/f/18673645-dell-15-laptop-dc15250-15-6-fhd-ips-120hz-core-3-100u-8gb-2666mhz-ddr4-ram-512gb-nvme-ssd-windows-11-home-249-99-free-shipping-dell,,249.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
91,18670153 Open Box Excellent Apple Macbook Pro Laptop 2023 14 2 M3 Pro 18Gb Ram 1Tb 1263 More Free S,https://slickdeals.net/f/18670153-open-box-excellent-apple-macbook-pro-laptop-2023-14-2-m3-pro-18gb-ram-1tb-1263-more-free-s-h,,117.0,2.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
92,18665779 Lenovo Loq 15 6 Fhd Ips 144Hz Ryzen 5 7235Hs Rtx 4050 12Gb Ddr5 512Gb Ssd 549 99,https://slickdeals.net/f/18665779-lenovo-loq-15-6-fhd-ips-144hz-ryzen-5-7235hs-rtx-4050-12gb-ddr5-512gb-ssd-549-99,,549.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,89,0,0,0,0,1,11,0.0
93,18642445 Asus Zenbook S 16 16 3K Oled Touch Screen Laptop Copilot Pc Amd Ryzen Ai 9 365 24Gb Memory,https://slickdeals.net/f/18642445-asus-zenbook-s-16-16-3k-oled-touch-screen-laptop-copilot-pc-amd-ryzen-ai-9-365-24gb-memory-1tb-ssd-scandinavian-white-open-box-fair-750,,749.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
94,18667798 Dell 15 Laptop Dc15250 15 6 Fhd Ips 120Hz I7 1355U 16Gb 3200Mhz Ddr4 Ram 1Tb Nvme Ssd Windo,https://slickdeals.net/f/18667798-dell-15-laptop-dc15250-15-6-fhd-ips-120hz-i7-1355u-16gb-3200mhz-ddr4-ram-1tb-nvme-ssd-windows-11-home-499-99-free-shipping-dell,,499.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
95,18681112 Msi Thin Laptop 15 6 1080P 144Hz I5 13420H Rtx 3050 16Gb Ram 512Gb Ssd 499 Free Shipping,https://slickdeals.net/f/18681112-msi-thin-laptop-15-6-1080p-144hz-i5-13420h-rtx-3050-16gb-ram-512gb-ssd-499-free-shipping,,499.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,97,0,0,0,0,1,11,0.0
96,18674080 Acer Aspire 14 Ai Cert Refurb 14 Fhd Ips Touch Intel Ultra 5 226V 16Gb Lpddr5 1Tb Ssd 399 9,https://slickdeals.net/f/18674080-acer-aspire-14-ai-cert-refurb-14-fhd-ips-touch-intel-ultra-5-226v-16gb-lpddr5-1tb-ssd-399-99,,399.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
97,18665959 799 13 6 Apple Macbook Air Laptop 2025 M4 Chip 16Gb Ram 256Gb Ssd At Amazon,https://slickdeals.net/f/18665959-799-13-6-apple-macbook-air-laptop-2025-m4-chip-16gb-ram-256gb-ssd-at-amazon,,799.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,84,0,0,0,0,1,11,0.0
98,18659383 Acer Chromebook Plus 514 N355 8Gb Ram 512 Ssd 14 Touchscreen 250 15 Shipping At Costco 265,https://slickdeals.net/f/18659383-acer-chromebook-plus-514-n355-8gb-ram-512-ssd-14-touchscreen-250-15-shipping-at-costco-265,,265.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
99,18648289 14 2 Apple Macbook Pro Laptop M3 Pro Chip 18Gb Ram 1Tb Ssd 2023 Silver 1499 Free Shipping,https://slickdeals.net/f/18648289-14-2-apple-macbook-pro-laptop-m3-pro-chip-18gb-ram-1tb-ssd-2023-silver-1499-free-shipping,,149.0,8.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,98,0,0,0,0,1,11,0.0
100,18660166 Refurb Hp Zbook Firefly 14 G10 14 Wuxga Ips I5 1350P 16Gb Ddr5 256Gb Ssd 379 Free Shipping,https://slickdeals.net/f/18660166-refurb-hp-zbook-firefly-14-g10-14-wuxga-ips-i5-1350p-16gb-ddr5-256gb-ssd-379-free-shipping,,379.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
101,18632689 Apple Macbook Pro 2023 16 2 M3 Max 36Gb Ram 1Tb Ssd 2200 Free Shipping W Prime,https://slickdeals.net/f/18632689-apple-macbook-pro-2023-16-2-m3-max-36gb-ram-1tb-ssd-2200-free-shipping-w-prime,,219.0,9.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,87,0,0,0,0,1,11,0.0
102,18644947 Lenovo Yoga 7I 2 In 1 14 Fhd Oled Touch Ryzen Ai 7 350 16Gb Lpddr5 1Tb Ssd 699 99,https://slickdeals.net/f/18644947-lenovo-yoga-7i-2-in-1-14-fhd-oled-touch-ryzen-ai-7-350-16gb-lpddr5-1tb-ssd-699-99,,699.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,90,0,0,0,0,1,11,0.0
103,18604009 Apple Macbook Pro 14 M4 16Gb Ram 512Gb Ssd 1299,https://slickdeals.net/f/18604009-apple-macbook-pro-14-m4-16gb-ram-512gb-ssd-1299,,129.0,9.0,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,56,0,0,0,0,1,11,0.0
104,18617011 Lenovo Yoga 7 2 In 1 Laptop 16 Wuxga Touch Ryzen Ai 5 340 16Gb Ram 1Tb Ssd 529 Free S H,https://slickdeals.net/f/18617011-lenovo-yoga-7-2-in-1-laptop-16-wuxga-touch-ryzen-ai-5-340-16gb-ram-1tb-ssd-529-free-s-h,,529.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,96,0,0,0,0,1,11,0.0
105,18635479 Hp Omnibook 3 15 6 Fhd Ips Ryzen Ai 7 350 32Gb Ddr5 1Tb Ssd 649 99,https://slickdeals.net/f/18635479-hp-omnibook-3-15-6-fhd-ips-ryzen-ai-7-350-32gb-ddr5-1tb-ssd-649-99,,649.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,75,0,0,0,0,1,11,0.0
106,18603958 Apple Macbook Air Laptops 15 M4 16Gb Ram 256Gb Ssd More 999,https://slickdeals.net/f/18603958-apple-macbook-air-laptops-15-m4-16gb-ram-256gb-ssd-more-999,,999.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,68,0,0,0,0,1,11,0.0
107,18618511 Acer Swift 16 Ai Cert Refurb 16 3K Oled 120Hz Touch Intel Ultra 7 256V 16Gb Lpddr5 1Tb Ssd,https://slickdeals.net/f/18618511-acer-swift-16-ai-cert-refurb-16-3k-oled-120hz-touch-intel-ultra-7-256v-16gb-lpddr5-1tb-ssd-682-50,,682.49,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,99,0,0,0,0,1,11,0.0
108,18625321 Certified Refurbished Acer Aspire Vero Laptop 15 6 Fhd Ips I7 1355U 16Gb Lpddr5 512Gb Ssd 3,https://slickdeals.net/f/18625321-certified-refurbished-acer-aspire-vero-laptop-15-6-fhd-ips-i7-1355u-16gb-lpddr5-512gb-ssd-382-19-free-shipping,,382.19,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,laptop,16,5,10,100,0,0,0,0,1,11,0.0
109,18689149 Xfx Radeon Rx 7900Xt Gaming Graphics Card With 20Gb Gddr6 Amd Rdna 3 Rx 79Tmbabf9 579 99,https://slickdeals.net/f/18689149-xfx-radeon-rx-7900xt-gaming-graphics-card-with-20gb-gddr6-amd-rdna-3-rx-79tmbabf9-579-99,,579.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,97,0,0,0,0,1,6,0.0
110,18664165 Prime Rosewill Vmg 850W 80 Gold Atx 3 0 3 1 Compatible Full Modular Low Noise Power Supply,https://slickdeals.net/f/18664165-prime-rosewill-vmg-850w-80-gold-atx-3-0-3-1-compatible-full-modular-low-noise-power-supply-pcie-5-1-12v-2x6-connector-61-19-at-amazon,,61.19,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
111,18677299 2X 22Tb 719 98 Or 2X 26Tb 899 98 Wd Red Pro Nas Hard Drive 6Yr Warranty,https://slickdeals.net/f/18677299-2x-22tb-719-98-or-2x-26tb-899-98-wd-red-pro-nas-hard-drive-6yr-warranty,,899.98,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,80,0,0,0,0,1,6,0.0
112,18682342 Pny Geforce Rtx 5070 Argb Oc 12Gb Gddr7 Vcg507012Tfxxpb1 O Pci 5 0 Dlss 4 0 X16 Atx Graphic,https://slickdeals.net/f/18682342-pny-geforce-rtx-5070-argb-oc-12gb-gddr7-vcg507012tfxxpb1-o-pci-5-0-dlss-4-0-x16-atx-graphics-card-excellent-refurbished-1-year-allstate-warranty-481-99-free-shipping,,481.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
113,18684700 201 99 4Tb Crucial P310 Pcie Gen4 2280 Nvme M 2 Ssd W Heatsink At Amazon,https://slickdeals.net/f/18684700-201-99-4tb-crucial-p310-pcie-gen4-2280-nvme-m-2-ssd-w-heatsink-at-amazon,,201.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,81,0,0,0,0,1,6,0.0
114,18685891 Amd Ryzen 9 7900X Raphael Am5 4 7Ghz 12 Core Boxed Processor Heatsink Not Included 269 99,https://slickdeals.net/f/18685891-amd-ryzen-9-7900x-raphael-am5-4-7ghz-12-core-boxed-processor-heatsink-not-included-269-99,,269.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,98,0,0,0,0,1,6,0.0
115,18671029 Prime Members 4Tb Samsung 990 Pro Pcie Gen4 M 2 Internal Ssd W Heatsink 259 99 Free Shippin,https://slickdeals.net/f/18671029-prime-members-4tb-samsung-990-pro-pcie-gen4-m-2-internal-ssd-w-heatsink-259-99-free-shipping,,259.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
116,18659251 24Tb Seagate Barracuda 3 5 7200 Rpm 512Mb Cache Cmr Internal Sata Hard Drive 240 Free Shipp,https://slickdeals.net/f/18659251-24tb-seagate-barracuda-3-5-7200-rpm-512mb-cache-cmr-internal-sata-hard-drive-240-free-shipping,,239.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
117,18672718 209 99 4Tb Wd Black Sn7100 Pcie Gen 4 Nvme M 2 2280 Internal Ssd At Amazon,https://slickdeals.net/f/18672718-209-99-4tb-wd-black-sn7100-pcie-gen-4-nvme-m-2-2280-internal-ssd-at-amazon,,209.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,83,0,0,0,0,1,6,0.0
118,18676798 Asrock Phantom Gaming Oc Radeon Rx 7900 Xtx 24 Gb Video Card Monster Hunter Wilds Pc Steam,https://slickdeals.net/f/18676798-asrock-phantom-gaming-oc-radeon-rx-7900-xtx-24-gb-video-card-monster-hunter-wilds-pc-steam-749-99-free-shipping,,749.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
119,18664423 Asrock Challenger Radeon Rx 9070 16Gb Gddr6 Pci Express 5 0 X16 Graphics Video Card 549 99,https://slickdeals.net/f/18664423-asrock-challenger-radeon-rx-9070-16gb-gddr6-pci-express-5-0-x16-graphics-video-card-549-99-newegg,,549.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
120,18620665 Beelink Ser5 Max Mini Pc Amd Ryzen 7 6800H 16Gb Lpddr5 500Gb Nvme Ssd 4K 60Hz Triple Displa,https://slickdeals.net/f/18620665-beelink-ser5-max-mini-pc-amd-ryzen-7-6800h-16gb-lpddr5-500gb-nvme-ssd-4k-60hz-triple-display-dp-hdmi-usb-c-279-or-32gb-1tb-for-339,,279.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
121,18664741 Corsair 4000D Rs Frame Modular High Airflow Mid Tower Pc Case Black Or White 79 99 Free Shi,https://slickdeals.net/f/18664741-corsair-4000d-rs-frame-modular-high-airflow-mid-tower-pc-case-black-or-white-79-99-free-shipping-w-prime,,79.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
122,18670018 Asus Rog Strix B650E I Gaming Wifi Mini Itx Am5 Motherboard 199 99 Free Shipping,https://slickdeals.net/f/18670018-asus-rog-strix-b650e-i-gaming-wifi-mini-itx-am5-motherboard-199-99-free-shipping,,199.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,89,0,0,0,0,1,6,0.0
123,18662536 Select Micro Center Stores Amd Ryzen 7 7800X3D Asus B650E E Tuf Gaming Mb 450 Free Store Pi,https://slickdeals.net/f/18662536-select-micro-center-stores-amd-ryzen-7-7800x3d-asus-b650e-e-tuf-gaming-mb-450-free-store-pickup,,449.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
124,18685630 Amd Ryzen 9 9950X3D Oem Tray 3 Year Warranty Shipping 619 99,https://slickdeals.net/f/18685630-amd-ryzen-9-9950x3d-oem-tray-3-year-warranty-shipping-619-99,,619.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,69,0,0,0,0,1,6,0.0
125,18653971 Asrock Challenger Radeon Rx 9070 Xt 16Gb Gddr6 Graphics Card Card Holder 640 Free Shipping,https://slickdeals.net/f/18653971-asrock-challenger-radeon-rx-9070-xt-16gb-gddr6-graphics-card-card-holder-640-free-shipping,,639.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
126,18682570 Pny Nvidia Geforce Rtx 5070 Ti Triple Fan 16Gb Gddr7 Pcie 5 0 Graphics Card 730 Free Store,https://slickdeals.net/f/18682570-pny-nvidia-geforce-rtx-5070-ti-triple-fan-16gb-gddr7-pcie-5-0-graphics-card-730-free-store-pickup,,729.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
127,18666328 8Tb Wd Black Sn850X Nvme Pcie 4 0 Internal Gaming Ssd 540 Free Shipping,https://slickdeals.net/f/18666328-8tb-wd-black-sn850x-nvme-pcie-4-0-internal-gaming-ssd-540-free-shipping,,539.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,80,0,0,0,0,1,6,0.0
128,18670768 Amd Ryzen 9 9950X3D Granite Ridge Am5 4 30Ghz 16 Core Boxed Processor Heatsink Not Included,https://slickdeals.net/f/18670768-amd-ryzen-9-9950x3d-granite-ridge-am5-4-30ghz-16-core-boxed-processor-heatsink-not-included-599-99,,599.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
129,18674212 Prime 8Tb Lexar Nm790 Pcie Gen 4X4 Nvme M 2 Internal Ssd 499 88 Free Shipping,https://slickdeals.net/f/18674212-prime-8tb-lexar-nm790-pcie-gen-4x4-nvme-m-2-internal-ssd-499-88-free-shipping,,499.88,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,86,0,0,0,0,1,6,0.0
130,18645364 Crucial X9 Pro Usb 3 2 Gen 2 Portable External Ssds 4Tb 200 2Tb 106 1Tb 75 Free Shipping,https://slickdeals.net/f/18645364-crucial-x9-pro-usb-3-2-gen-2-portable-external-ssds-4tb-200-2tb-106-1tb-75-free-shipping,,199.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,97,0,0,0,0,1,6,0.0
131,18663061 Intel Core Ultra 7 265K Arrow Lake 20 Core 8P 12E Desktop Processor Msi Mag Coreliquid A13,https://slickdeals.net/f/18663061-intel-core-ultra-7-265k-arrow-lake-20-core-8p-12e-desktop-processor-msi-mag-coreliquid-a13-360mm-cooler-259-99-free-shipping,,259.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,99,0,0,0,0,1,6,0.0
132,18673513 Amd Ryzen 7 7800X3D 8 Core 16 Thread Desktop Processor 338,https://slickdeals.net/f/18673513-amd-ryzen-7-7800x3d-8-core-16-thread-desktop-processor-338,,338.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,67,0,0,0,0,1,6,0.0
133,18662581 Msi Pro X870 P Wifi Atx Am5 Motherboard Amd Ryzen 7 7800X3D Processor 499 99,https://slickdeals.net/f/18662581-msi-pro-x870-p-wifi-atx-am5-motherboard-amd-ryzen-7-7800x3d-processor-499-99,,499.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,85,0,0,0,0,1,6,0.0
134,18666793 132 Crucial P510 2Tb Gen5 Nvme Ssd Up To 10 000 Mb S Pcie 5 0 M 2 2280 Ssd Internal Solid S,https://slickdeals.net/f/18666793-132-crucial-p510-2tb-gen5-nvme-ssd-up-to-10-000-mb-s-pcie-5-0-m-2-2280-ssd-internal-solid-state-drive-compatible-with-laptop-desktop-acronis-software-ct2000p510ssd8-01,,132.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,100,0,0,0,0,1,6,0.0
135,18648337 2Tb Crucial X9 Pro Portable External Solid State Drive 106 At Amazon,https://slickdeals.net/f/18648337-2tb-crucial-x9-pro-portable-external-solid-state-drive-106-at-amazon,,106.22,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,77,0,0,0,0,1,6,0.0
136,18653773 199 99 Gigabyte X870 Gaming X Wifi7 Amd Am5 Lga 1718 Motherboard,https://slickdeals.net/f/18653773-199-99-gigabyte-x870-gaming-x-wifi7-amd-am5-lga-1718-motherboard,,199.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,computer-parts,16,5,10,73,0,0,0,0,1,6,0.0
137,18613561 Powercolor Reaper Radeon Rx 9060 Xt 16Gb Gddr6 Pci Express 5 0 X16 Atx Video Card Rx9060Xt,https://slickdeals.net/f/18613561-powercolor-reaper-radeon-rx-9060-xt-16gb-gddr6-pci-express-5-0-x16-atx-video-card-rx9060xt-16g-a-349-99,,349.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,video-card,16,5,10,99,0,0,0,0,1,30,0.0
138,18619138 Intel Arc B580 Limited Edition Graphics Card 249 99,https://slickdeals.net/f/18619138-intel-arc-b580-limited-edition-graphics-card-249-99,,249.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,video-card,16,5,10,60,0,0,0,0,1,30,0.0
139,18600991 Powercolor Amd Radeon Rx 9060 Xt Reaper 16Gb Gddr6 Pcie 5 0 Graphics Card 350 Free Store Pi,https://slickdeals.net/f/18600991-powercolor-amd-radeon-rx-9060-xt-reaper-16gb-gddr6-pcie-5-0-graphics-card-350-free-store-pickup,,349.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,video-card,16,5,10,100,0,0,0,0,1,30,0.0
140,18598420 Powercolor Radeon Rx 9070 Xt Reaper Triple Fan 16Gb Gddr6 Pcie 5 0 Graphics Card 650 Free S,https://slickdeals.net/f/18598420-powercolor-radeon-rx-9070-xt-reaper-triple-fan-16gb-gddr6-pcie-5-0-graphics-card-650-free-store-pickup-only,,649.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,video-card,16,5,10,100,0,0,0,0,1,30,0.0
141,18612274 Asrock Steel Legend Radeon Rx 9070 Xt 16Gb Gddr6 Pci Express 5 0 X16 Graphics Card Rx9070Xt,https://slickdeals.net/f/18612274-asrock-steel-legend-radeon-rx-9070-xt-16gb-gddr6-pci-express-5-0-x16-graphics-card-rx9070xt-sl-16g-669-99,,669.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,video-card,16,5,10,100,0,0,0,0,1,30,0.0
142,18656209 Msi Pro X870 P Wifi Atx Am5 Motherboard Amd Ryzen 9 9900X3D Processor 675 Free Shipping,https://slickdeals.net/f/18656209-msi-pro-x870-p-wifi-atx-am5-motherboard-amd-ryzen-9-9900x3d-processor-675-free-shipping,,674.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,processor,16,5,10,96,0,0,0,0,1,20,0.0
143,18604990 Amd 7 Ryzen 5800Xt 140,https://slickdeals.net/f/18604990-amd-7-ryzen-5800xt-140,,140.0,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,processor,16,5,10,31,0,0,0,0,1,20,0.0
144,18662533 Amd Ryzen 7 7700X Gigabyte B650 Gaming X Ax V2 Am5 Cpu Motherboard Bundle 299 99 Microcente,https://slickdeals.net/f/18662533-amd-ryzen-7-7700x-gigabyte-b650-gaming-x-ax-v2-am5-cpu-motherboard-bundle-299-99-microcenter,,299.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,Memory,16,5,10,100,0,0,0,0,1,1,0.0
145,18649210 Prime Members Up To 50 Off Lexar Ssds Usb Memory Cards Lexar 1Tb Nm1090 Pro Nvme M 2 Ssd 10,https://slickdeals.net/f/18649210-prime-members-up-to-50-off-lexar-ssds-usb-memory-cards-lexar-1tb-nm1090-pro-nvme-m-2-ssd-104-88-free-shipping,,104.88,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,Memory,16,5,10,100,0,0,0,0,1,1,0.0
146,18598336 Gigabyte B650M Gaming Plus Wifi Motherboard 32Gb G Skill M5 Neo Rgb Ddr5 Ram 174 98 Free Sh,https://slickdeals.net/f/18598336-gigabyte-b650m-gaming-plus-wifi-motherboard-32gb-g-skill-m5-neo-rgb-ddr5-ram-174-98-free-shipping,,174.98,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,Memory,16,5,10,100,0,0,0,0,1,1,0.0
147,18607756 Amd Ryzen 7 9800X3D Asus B650E E Tuf Gaming Wifi Am5 G Skill Flare X5 Series 32Gb Ddr5 6000,https://slickdeals.net/f/18607756-amd-ryzen-7-9800x3d-asus-b650e-e-tuf-gaming-wifi-am5-g-skill-flare-x5-series-32gb-ddr5-6000-kit-computer-build-bundle-629-99,,629.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,Memory,16,5,10,100,0,0,0,0,1,1,0.0
148,18603130 Microcenter In Store Only Corsair Dominator Titanium Rgb 32Gb 2 X 16Gb Ddr5 6400 114 62,https://slickdeals.net/f/18603130-microcenter-in-store-only-corsair-dominator-titanium-rgb-32gb-2-x-16gb-ddr5-6400-114-62,,114.62,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,Memory,16,5,10,96,0,0,0,0,1,1,0.0
149,18668335 Samsung Epp Edu 57 Odyssey Neo G9 Dual 4K Quantum Mini Led 240Hz Hdr 1000 Curved Va Monitor,https://slickdeals.net/f/18668335-samsung-epp-edu-57-odyssey-neo-g9-dual-4k-quantum-mini-led-240hz-hdr-1000-curved-va-monitor-24-odyssey-g30d-fhd-180hz-monitor-1351-free-shipping,,135.0,0.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,100,0,0,0,0,1,13,0.0
150,18686314 Lg Partner Store 45 Lg Ultragear 5120X2160 5K2K 165Hz Oled Curved Monitor 1296 Free Shippin,https://slickdeals.net/f/18686314-lg-partner-store-45-lg-ultragear-5120x2160-5k2k-165hz-oled-curved-monitor-1296-free-shipping,,129.0,5.99,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,100,0,0,0,0,1,13,0.0
151,18685717 Lg Partner Store 34 Lg Ultragear 34Gs95Qe B 3440X1440 Oled 240Hz 800R Curved Monitor 567 Fr,https://slickdeals.net/f/18685717-lg-partner-store-34-lg-ultragear-34gs95qe-b-3440x1440-oled-240hz-800r-curved-monitor-567-free-shipping,,566.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,100,0,0,0,0,1,13,0.0
152,18633463 Prime Members Huanuo Adjustable Dual Monitor Arm Mount For 13 49 Monitors 98 80 Free S H,https://slickdeals.net/f/18633463-prime-members-huanuo-adjustable-dual-monitor-arm-mount-for-13-49-monitors-98-80-free-s-h,,98.79,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,97,0,0,0,0,1,13,0.0
153,18684652 23 8 Asus Tuf Fhd Ips 240Hz 0 3Ms Gaming Series 5 Monitor Vg249Qm5A 103 Free Shipping,https://slickdeals.net/f/18684652-23-8-asus-tuf-fhd-ips-240hz-0-3ms-gaming-series-5-monitor-vg249qm5a-103-free-shipping,,102.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,94,0,0,0,0,1,13,0.0
154,18668002 Samsung App 32 M50D 1080P 60Hz Va Hdr10 Smart Monitor W Streaming Tv Remote 160 Free Shippi,https://slickdeals.net/f/18668002-samsung-app-32-m50d-1080p-60hz-va-hdr10-smart-monitor-w-streaming-tv-remote-160-free-shipping,,159.98,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,100,0,0,0,0,1,13,0.0
155,18666958 Prime 27 Lg 27Gx700A Qhd 280Hz Tandem Oled Gaming Monitor 599 99 Free Shipping,https://slickdeals.net/f/18666958-prime-27-lg-27gx700a-qhd-280hz-tandem-oled-gaming-monitor-599-99-free-shipping,,599.99,,0.0,0.0,0.0,1,2025-10-11 16:17:35,slickdeals,monitor,16,5,10,87,0,0,0,0,1,13,0.0
